ID,ZoneName,AreaName_lang,ContinentID
8009,SashjtarGrotto,Sashj'tar Grotto,1220
8010,JandvikCaverns,Jandvik Caverns,1220
8011,RogueOrderHall,The Hall of Shadows,1220
8012,RogueOrderHallLeaderRoom,Chamber of Shadows,1220
8013,PHMardumTreasures,[PH]Mardum Treasures,1523
8014,WindripperPeak,Spiritwind Summit,1220
8015,ForgalashsDen,Forgalash's Den,1220
8017,GloamingReef,Gloaming Reef,1553
8018,LeyStationTelAnor,Ley Station Anora,1220
8019,StonecrownCavern,Stonecrown Cavern,1220
8020,SashjtarPit,Sashj'tar Pit,1220
8021,SuramarOutskirtsEstate,Lunastre Estate,1220
8022,DemonHunterOrderHallTerrain,"Mardum, the Shattered Abyss",1519
8023,DemonHunterOrderHall,The Fel Hammer,1519
8024,AzuregaleHollow,Azuregale Hollow,1220
8025,SuramarRaid,The Nighthold,1530
8026,NightmareRaid,The Emerald Nightmare,1520
8027,DalaranArena,Dalaran Arena,1220
8028,AegirasMeadery,Aegira's Meadery,1220
8029,StarsongRefuge,Starsong Refuge,1220
8031,Valsharah,Emerald Ascent,1220
8032,SylvanVale,Sylvan Vale,1220
8033,AzuregaleCoveExterior,Azuregale Cove,1220
8034,NightmareUnGoroCrater,Un'Goro Crater,1520
8035,ThorimsRise,Thorim's Rise,1220
8039,MuddledeepCavern,Muddledeep Cavern,1220
8040,AszunaDungeon,Eye of Azshara,1456
8041,TheEmeraldDream,The Emerald Dream,1520
8042,RockawayShallows,Rockaway Shallows,1220
8043,RiftofAln,Rift of Aln,1520
8044,TirisfalGladesInsideScenario2,Tirisfal Glades,1539
8045,AegwynnsGallery,Aegwynn's Gallery,1220
8046,MaelstromShamanHubIntro,The Maelstrom,1572
8047,StormsEyeOverlookHubIntro,Storm's Eye Overlook,1572
8049,DarkbrulArena,Darkbrul Arena,1220
8050,SylvanFalls,Sylvan Falls,1220
8051,CordanasApex,Cordana's Apex,1220
8052,DalaranWineShop,One More Glass,1220
8053,TheGreaterSeaLegion,The Greater Sea (Don't Use),1220
8054,Thaldranath,Thal'dranath,1220
8055,FelmawCavern,Felmaw Cavern,1220
8056,ReflectionPeak,Reflection Peak,1220
8057,DummyAreaDevTestJT,[TEMP] Dummy Area - Dev Test (JT),1586
8058,DevAreaAJaredCoulston,Dev Area - A,1588
8059,DevAreaBNathanielChapman,Dev Area - B,1589
8060,DevAreaC,Dev Area - C,1590
8061,DevAreaD,Dev Area - D,1591
8062,DevAreaE,Dev Area - E,1592
8063,DevAreaF,Dev Area - F,1593
8064,KezanDungeon,The MOTHERLODE!!,1594
8065,TheRetreat,The Retreat,1220
8066,Shalanir,The High Road,1220
8067,Shalanir,Sundersong Glade,1220
8074,Telandubarrowden,Tel'Andu Barrow Den,1220
8075,ThePostmastersOffice,The Postmaster's Office,1220
8076,TheCircleofSpirits,The Circle of Spirits,1220
8077,WardenTowerValsharah1,Warden Tower (PH),1220
8078,NightwatchersPerch,Nightwatcher's Perch,1220
8079,SuramarNoblesDistrict,Court of Stars,1571
8081,AszunaDungeon,Hatecoil Encampment,1456
8082,AszunaDungeon,Shipwreck Shoals,1456
8083,AszunaDungeon,Deepbeard's Cove,1456
8084,AszunaDungeon,Whispering Willows,1456
8085,GrizzlemawCavern,Grizzlemaw Cavern,571
8086,AlawashtesNest,Ala'washte's Nest,1220
8087,SuramarCrimsonThicket,Crimson Thicket,1220
8088,ClackbrineCoast,Clackbrine Coast,1220
8089,SnowblindCliffs,Snowblind Cliffs,1220
8090,SylvanPrecipice,Sylvan Precipice,1220
8091,ArtifactRestoDruidAcquisition,Nordrassil,1
8092,CorruptedMoonglade,Moonglade,1520
8093,TheVortexPinnacle,The Vortex Pinnacle,1602
8094,TheBeyond,The Beyond,1583
8095,Nastrondir,Nastrondir,1220
8096,NeltharionsVault,The Slave Enclave,1220
8097,TaintedBurrowDarkheartThicket,Tainted Burrow,1466
8098,TestDungeon,Test Dungeon,1471
8099,SanctumOfGHanirDarkheartThicket,Sanctum of G'Hanir,1466
8100,TheRottingGrottoDarkheartThicket,The Rotting Grotto,1466
8101,MiasmicGorgeDarkheartThicket,Miasmic Gorge,1466
8102,HeartofDreadDarkheartThicket,Heart of Dread,1466
8103,NashalsWatch,Nashal's Watch,1220
8104,ThroneofTidesScenario,Throne of the Tides,1600
8105,NiskaraQuest,Niskara,1604
8106,AbyssalMawShamanAcquisition,Abyssal Maw,1600
8107,HighmountainSummit,Highmountain Summit,1220
8108,VaultOfTheBetrayer,Vault of the Betrayer,1493
8109,VaultOfSilence,Vault of Silence,1493
8110,VaultOfMirrors,Vault of Mirrors,1493
8111,VaultOfLaw,Vault of Law,1493
8112,VaultOfIce,Vault of Ice,1493
8113,TombOfThePenitent,Tomb of the Penitent,1493
8114,TheWardensCourt,The Warden's Court,1493
8115,TheDemonWard,The Demon Ward,1493
8116,IllidariWard,Illidari Ward,1493
8117,FallenPassage,Fallen Passage,1493
8118,ChamberOfNight,Chamber of Night,1493
8119,TheNexusVault,The Nexus Vault,1583
8120,BrokenShoreScenarioATAAlliance,Tomb Approach,1460
8121,SanderhornsSpan,Sanderhorn's Span,1220
8122,HighmountainPeak,Highmountain Peak,1220
8123,NightmareGrizzlyHills,NightmareDragonNexus [PH],1520
8124,TutorialAllianceGunship,Sword of Dawn,1554
8125,FirelandsShaman,Firelands,1605
8126,VioletGate70,The Violet Gate,1220
8127,MortalsDemise,Mortal's Demise,1605
8128,BethtilacsLair,Beth'tilac's Lair,1605
8129,Shatterstone,Shatterstone,1605
8130,RidgeofAncientFlame,The Ridge of Ancient Flame,1605
8131,RhyolithPlateau,Rhyolith Plateau,1605
8132,TheAnvilofConflagration,The Anvil of Conflagration,1605
8133,SulfuronSpan,Sulfuron Span,1605
8134,SulfuronKeepCourtyard,Sulfuron Keep Courtyard,1605
8135,Flamebreach,Flamebreach,1605
8136,ThePathofCorruption,The Path of Corruption,1605
8137,CircleofThorns,Circle of Thorns,1605
8138,SulfuronKeep,Sulfuron Keep,1605
8139,TheMoltenFields,The Molten Fields,1605
8140,LegerdemainLounge70,The Legerdemain Lounge,1220
8141,TheNexusArtifacts,The Nexus,1583
8142,ArtifactSubtletyRogueAcquisition,Shadowgore Citadel,1607
8143,DarkstoneIsle,Darkstone Isle,1220
8144,KatterinsHideaway,Katterin's Hideaway,1220
8145,TheTwilightThrone,The Twilight Throne,646
8146,TwilightDepths,Twilight Depths,646
8147,IsleoftheWatchers,Isle of the Watchers,1220
8148,SuramarCityMain,Suramar City,1220
8149,ManaVineyard,Twilight Vineyards,1220
8150,SuramarCityNobleDistrict,Court of Stars,1220
8151,BlackRookHoldArena,Raven's Glory,1220
8152,HunterOrderHall,Hunter Order Hall,1220
8153,NightmareBoughShadow,Bough Shadow,1520
8154,NightmareSeradane,Seradane,1520
8155,NightmareTwilightGrove,Twilight Grove,1520
8156,NightmareDreamBough,Dream Bough,1520
8157,RhutvanDivide,Rhut'van Divide,1220
8158,FalanaarTunnels,Shattered Locus,1220
8159,Feltotem,Feltotem,1220
8160,FalanaarTunnels,Falanaar Arcway,1220
8161,UlduarMagni,Ulduar,1579
8162,TheArchivumMagni,The Archivum,1579
8163,FalanaarTunnels,Temple of Fal'adora,1220
8164,AshamanesFall,Ashamane's Fall,1220
8165,TheTidalMarsh,The Tidal Marsh,1220
8166,DeadMansBay,Dead Man's Bay,1220
8167,StormtornFoothills,Stormtorn Foothills,1220
8168,StormsReach,Storm's Reach,1220
8169,KingsfallPass,Kingsfall Pass,1220
8170,SparkofImaginationMagni,The Spark of Imagination,1579
8171,CorridorsofIngenuityMagni,The Corridors of Ingenuity,1579
8172,AmberfallMesa,Amberfall Mesa,1220
8173,HubRuins,Ruins of Elune'eth,1220
8174,CitrineBay,Citrine Bay,1220
8175,StormPeaksArtifact,The Storm Peaks,571
8176,TempleofStormsArtifact,Temple of Storms,571
8178,SummoningPlatform,Summoning Platform,1107
8179,Shaladrassil,Shaladrassil,1220
8180,MalornesNightmare,Malorne's Nightmare,1608
8181,SuramarNoblesDistrict,Moonlit Landing,1571
8182,SuramarNoblesDistrict,The Gilded Market,1571
8183,SuramarNoblesDistrict,Midnight Court,1571
8184,SuramarNoblesDistrict,The Jeweled Estate,1571
8185,EksisLair,Eksis' Lair,1220
8186,PathoftheTitansPersonal,Path of the Titans,571
8187,SotnarsRest,Sotnar's Rest,1220
8188,FalanaarScenario,Falanaar,1220
8189,FalanaarTunnelsScenario,Falanaar Arcway,1220
8190,NightmareRaidEmeraldDreamwayAspects,The Emerald Dreamway,1520
8191,FelsurgeNest,Felsurge Nest,1220
8192,PitsOfDespair,Pits of Despair,1220
8193,AltarofEndTimes,Altar of End Times,1220
8194,FelbeastDens,Felbeast Dens,1220
8195,SoulEngineApocalypse,Soul Engine: Apocalypse,1220
8196,TrickstersCut,Trickster's Cut,1220
8197,FelwatchPoint,Felwatch Point,1220
8198,UpperFaronaar,Upper Faronaar,1220
8201,TheTidalMarsh,Tidal Marsh,1220
8202,FelscaleCavern,Felscale Cavern,1220
8203,BlackfeatherAltar,Blackfeather Altar,1220
8204,ThunderTotemSubContinent,Thunder Totem,1220
8205,MageFrostBossFight,Realm of the Mage Hunter,1616
8206,FaronaarMageFrost,Faronaar,1220
8207,AltarMageFrost,Altar of End Times,1220
8208,TricksterMageFrost,Trickster's Cut,1220
8209,NestMageFrost,Felsurge Nest,1220
8210,SoulEngineMageFrost,Soul Engine: Apocalypse,1220
8211,PitsOfDespairMageFrost,Pits of Despair,1220
8212,FaronaarSeamlessOutMageFrost,Faronaar,1220
8213,FelwatchMageFrost,Felwatch Point,1220
8214,DensMageFrost,Felbeast Dens,1220
8215,SuramarMicroLarge01,The Arcway Vaults,1220
8217,Jotunnwood,Jotunnwood,1220
8218,StarweaversSanctum,Starweaver's Sanctum,1220
8219,HippogryphPOI,Moonfall Roost,1220
8220,RoadleadingintoPOI,Moonfall Approach,1220
8221,LowerGardens,Lower Gardens,1220
8222,Athenaeum,The Athenaeum,1220
8223,ThunderfallTerrace,Highmist Terrace,1220
8224,TheLunarCrucible,The Lunar Crucible,1220
8225,StormwindGateArtifact,Stormwind Gate,0
8226,ValleyofHeroesArtifact,Valley of Heroes,0
8227,ElwynnForestArtifact,Elwynn Forest,0
8228,TheTradeDistrictArtifact,Trade District,0
8229,TheCanalsArtifact,The Canals,0
8230,DruidCaravanHub,Irongrove Retreat,1220
8231,FeathermaneRock,Feathermane Hunting Grounds,1220
8232,SatyrPOI,Dappled Hollow,1220
8233,MoonwhisperCanyon,Moonwhisper Gulch,1220
8234,StormwindCityArtifact,Stormwind City,0
8235,OldTownArtifact,Old Town,0
8236,StormwindKeepArtifact,Stormwind Keep,0
8237,AlluvanonsDelta,Alluvanon's Delta,1220
8238,Dreyrgrot,Dreyrgrot,1220
8239,70BlackTempleLegion,Black Temple,1621
8242,MageQuarterArtifact,Mage Quarter,0
8243,TheOldBarracksArtifact,The Old Barracks,0
8244,CathedralSquareArtifact,Cathedral Square,0
8245,DwarvenDistrictArtifact,Dwarven District,0
8246,AbsolonsVigil,Absolon's Vigil,1220
8247,HeymanhoofSlope,Heymanhoof Slope,1220
8249,TerraceoftheWatchers,Terrace of the Watchers,1220
8250,RescueKoltira,Rescue Koltira,1617
8251,ReliquaryBaseCamp,Reliquary Base Camp,1220
8252,MageCampaignTheOculus,The Oculus,1623
8253,CliffhornWatch,Cliffhorn Watch,1220
8254,PassofAnshe,Pass of An'she,1220
8255,TheEttinwalk,The Ettinwalk,1220
8256,FelbaneCamp,Felbane Camp,1220
8257,70TempleSummitLegion,Temple Summit,1621
8258,MoonfallRetreatFalanaarScenario,Moonshade Sanctum,1220
8259,FalanaarScenarioExit,Falanaar,1220
8260,AlodisBankVault,Alodi's Bank Vault,1220
8261,AbandonedKirinTorCamp,Abandoned Kirin Tor Camp,0
8262,ArtifactBrewmasterScenario,Temple of the Jade Serpent,1625
8263,ArtifactBrewmasterScenarioWindspire,Windspire Bridge,870
8264,ArtifactBrewmasterScenarioExit,Jade Temple Grounds,870
8265,Karazhan,Karazhan,1533
8266,AshamanesGate,Ashamane's Gate,1220
8267,ThorignirRefuge,Thorignir Refuge,1220
8268,OwlbearGrotto,Lostlight Grotto,1220
8269,OwlbearGrottoBoss,The Undergorge,1220
8270,MargossRetreat,Margoss's Retreat,1220
8271,TheTravelersDen,The Traveler's Den,1220
8272,TranquilityGlen,Lightsong,1220
8273,ThorntonsCottage,Thornton's Cottage,1220
8274,LithduinReef,Lithduin Reef,1220
8275,AzuremystIsleScenario,Azuremyst Isle,1624
8276,TheGreatSeaDraeneiIslesScenario,The Veiled Sea,1624
8277,TheExodarScenario,The Exodar,1624
8278,FurbolgFriendly,Grizzleweald,1220
8279,Akstad,Akstad,1220
8280,RuneaxeTraningGrounds,Runeaxe Training Grounds,1220
8281,StonewardenQuarry,Stonewarden Quarry,1220
8282,TheFelHammerNiskara,The Fel Hammer,1489
8283,CircleofGloryWarriorPvP,Circle of Glory,1479
8284,IllidariIsland70,Illidari Redoubt,1220
8285,ScarletMonestaryDK,Scarlet Monastery,1618
8286,ForlornCloisterDK,Forlorn Cloister,1618
8287,ChapelGardensDK,Chapel Gardens,1618
8288,BrokenShoreScenario,The Great Sea,1460
8289,PaledoomsOverlook,Paledoom's Overlook,1220
8290,BrokenShoreScenarioShoreA,The Broken Shore,1460
8291,TerraceArtifactBrewmasterScenario,Terrace of the Twin Dragons,870
8292,TempleofthejadeserpentArtifactBrewmasterScenario,Temple of the Jade Serpent,870
8293,TheScrollkeepersSanctumArtifactBrewmasterScenario,The Scrollkeeper's Sanctum,870
8294,TerraceoftheTwinDragonsArtifactBrewmasterScenario,Terrace of the Twin Dragons,870
8295,TheHeartOfJadeArtifactBrewmasterScenario,The Heart of Jade,870
8296,PitOfMalinoth,Pit of Malinoth,1220
8297,GreyShoals,Grey Shoals,1220
8298,NightmareShatteredMulgore,Mulgore,1520
8299,UndercityRoyalQuarter,Royal Quarter,0
8300,TheodricsLodge,Theodric's Lodge,1220
8301,GreywatchBarracks,Greywatch Barracks,1220
8302,TheOblivion,The Oblivion,1220
8303,HowlingDale,Howling Dale,1220
8304,StarstalkersPoint,Starstalker's Point,1220
8306,MonkOrderHallMorningBreezeVillage,Morning Breeze Village,1514
8307,MonkOrderHallChamberOfWhispers,Chamber of Whispers,1514
8308,MonkOrderHallValleyOfSighs,Valley of Sighs,1514
8309,TolBaradWarlockScenario,Tol Barad,1630
8310,BaradinHoldWarlockScenario,Baradin Hold,1630
8311,WestSpireWarlockScenario,West Spire,1630
8312,IroncladGarrisonWarlockScenario,Ironclad Garrison,1630
8313,EastSpireWarlockScenario,East Spire,1630
8314,SouthSpireWarlockScenario,South Spire,1630
8315,SlagworksWarlockScenario,Slagworks,1630
8316,WardenVigilWarlockScenario,Warden's Vigil,1630
8317,TirisfalGladesOutsideScenarioDK,Tirisfal Glades,0
8318,TirisfalGladesInsideScenarioDK,Tirisfal Glades,0
8319,BaradinHoldWarlockScenarioWMOArea,Baradin Hold,1630
8320,DarkfollowsSpire,Darkfollow's Spire,1220
8321,OutofBounds,Out of Bounds,1191
8322,Saberwood,Sabermaw Bluff,1220
8323,FieldofDreamers,Field of Dreamers,1220
8324,WhisperwindsCitadel,Whisperwind's Citadel,1220
8325,WildwoodRoad,Wildwood Road,1220
8326,SunderedShoals,Sundered Shoals,1220
8327,WatchmansRock,Watchman's Rock,1220
8328,BlackhawksBulwark,Blackhawk's Bulwark,1220
8329,SuramarQuestHubExterior,Anora Hollow,1220
8330,TEMPPlaceholderArea,[TEMP] Placeholder Area - Level Design Land - Wind Test,1060
8331,HeymansEnd,Heyman's End,1220
8332,EmeraldBay,Emerald Bay,1220
8333,TangledCleft,Tangled Cleft,1220
8334,LastStandPOI,Moonfall Overlook,1220
8335,SpiritwatchPoint,Spiritwatch Point,1220
8336,TheTombofSargeras,The Tomb of Sargeras,1220
8337,StonescarGorge,Stonescar Gorge,1220
8338,TheLostRoad,The Lost Road,1458
8339,BrokenTeeth,Broken Teeth,1458
8340,TheStoneMarket,The Stone Market,1458
8341,ScalebackRun,Scaleback Run,1458
8342,PathoftheWorm,Path of the Worm,1458
8343,TheDragonsSpine,The Dragon's Spine,1458
8344,TheCrystalHallBFE,The Crystal Hall,1624
8345,ThalyssraHouse,Estate of the First Arcanist,1220
8346,AttackonLightsHopeChapel,Eastern Plaguelands,0
8347,SanctumofLightDK,Sanctum of Light,1611
8348,SuramarRaidGarden,Shal'dorei Terrace,1530
8349,HarpyCanyon,Cliffclutch Roost,1220
8350,IllidariPerch,Illidari Perch,1220
8351,TheMenagerie,The Menagerie,1220
8352,SueshsLair,Su'esh's Lair,1220
8353,TheParadeGrounds,Concourse of Destiny,1220
8354,EasternPlaguelandsDKCAMPAIGN,Eastern Plaguelands,0
8355,TheAetherium,The Aetherium,1220
8356,NetherlightTemple,Sanctuary of the Light,1512
8357,LightsHopeChapelDKCAMP,Light's Hope Chapel,0
8358,BrowmanMillDKCAMP,Browman Mill,0
8359,EastwallTowerDKCAMP,Eastwall Tower,0
8360,PestilentScarDKCAMP,Pestilent Scar,0
8361,SI7,SI:7,0
8362,Vrekt,Vrekt,1220
8363,TheWildwood,The Wildwood,1220
8364,BladesongsRetreat,Bladesong's Retreat,1220
8365,HydraCoast,Gloomscale Coast,1220
8366,TheDeathbringer,The Deathbringer,1220
8367,TheKingsFang,The King's Fang,1220
8368,GloamingReefStatic,Gloaming Reef,1220
8369,TheLightbreaker,The Lightbreaker,1220
8370,WatchersAerie,Watchers' Aerie,1220
8371,WardensRedoubt,Wardens' Redoubt,1220
8372,RockawayCoast,Rockaway Shelf,1220
8373,AszunaDungeonExteriorChild,Eye of Azshara,1220
8374,HallsofValor,The High Gate,1477
8375,StonyHighlands,Stony Highlands,1220
8376,AshildsBay,Ashil's Bay,1220
8378,SuramarNoblesDistrict,Moonlit Landing,1220
8379,SuramarNoblesDistrict,The Gilded Market,1220
8380,SuramarNoblesDistrict,Midnight Court,1220
8381,SuramarNoblesDistrict,The Jeweled Estate,1220
8382,SuramarTavern,The Waning Crescent,1220
8383,ArtisansGallery,Artisan's Gallery,1220
8384,SuramarCommonsPoint,Siren's Vigil,1220
8385,SuramarMarket,Evermoon Bazaar,1220
8386,SuramarCityGarden,Shimmershade Garden,1220
8387,TheHiddenPools,The Hidden Pools,1220
8388,SuramarRaidBridge,The Shattered Walkway,1530
8389,SuramarRaidSpace,Astromancer's Rise,1530
8390,FalanaarTunnelsScenario,Suramar,1220
8391,SummitcrestBasecamp,Summitcrest Basecamp,1220
8392,DalaranSewers70TopLevel,Dalaran Sewers,1220
8393,HafrFjall,Hafr Fjall,1220
8394,CarlisleCottage,Carlisle Cottage,1220
8395,AstravarHarbor,Astravar Harbor,1220
8396,IsleoftheWatchersWorldBossCave,World Boss Cave,1220
8397,CourtofEnlightnement,Terrace of Enlightenment,1220
8398,CourtofEnlightnement,Terrace of Order,1220
8399,LeylineMicro01,Elor'shan,1220
8400,LeylineMicro02,Kel'balor,1220
8401,LeylineMicro04,Ley Station Moonfall,1220
8402,LeylineMicro05,Ley Station Aethenar,1220
8403,LeylineMicro08,Halls of the Eclipse,1220
8404,FalanaarTunnelsLeylineMicro07,Falanaar Depths,1220
8405,SuramarMicroLarge01,Teloth'aran,1220
8406,BlackRookHoldScenario,Black Rook Hold,1646
8407,BlackRookHoldScenarioRavencourt,Ravencourt,1646
8408,BlackRookHoldScenarioRavensglory,Raven's Glory,1646
8409,BlackRookHoldScenarioHeroesRest,Heroes' Rest,1646
8411,LionsRest,Lion's Rest,0
8412,SanderhoofsLedge,Sanderhoof's Ledge,1220
8413,TanksforEverything,Tanks for Everything,1220
8414,LegendaryLeathers,Legendary Leathers,1220
8415,TalismanicTextiles,Talismanic Textiles,1220
8416,WileywispDen,Wileywisp Den,1220
8417,NalryssasEncampment,Nal'ryssa's Encampment,1220
8418,LyndrasExile,Lyndras' Exile,1220
8419,DenoftheDemented,Den of the Demented,1220
8420,ForgottenCrypt,Forgotten Crypt,0
8422,TutorialHordeGunship,Tempest's Roar,1557
8423,ArcwayScenario,The Arcway,1632
8425,EmeraldBayKirinTorPuzzle,Emerald Bay,1220
8426,RuinsOfNarthalasKirinTorPuzzle,Ruins of Nar'thalas,1220
8427,RockawayShallowsKirinTorPuzzle,Rockaway Shallows,1220
8428,HelmouthShallowsKirinTorPuzzle,Helmouth Shallows,1220
8429,SuramarMountainTownKirinTorPuzzle,Tel'anor,1220
8430,TradewindRoost,Tradewind Roost,1220
8431,MagistersBuilding,Sanctum of Order,1220
8432,MonkOrderHallDawningSpan,The Dawning Span,1514
8433,AshranDraenor,Ashran,1116
8434,StarcallerRetreat,Starcaller Retreat,1220
8435,DarkheartThicketOverland,Darkheart Thicket,1220
8436,SunsetPark,Sunset Park,1220
8437,BrokenShoreScenarioNoMansLand,The Broken Shore,1460
8439,GreatDarkBeyond,Great Dark Beyond,1653
8440,HelheimRaid,Trial of Valor,1648
8441,SuramarCityInterstitialEast,Moonbeam Causeway,1220
8442,NashalTheWatcher,Nashal the Watcher,1220
8443,LegionKarazhanDungeon,Karazhan,1651
8444,YellowMurlocIsland,Seabreak Isle,1220
8445,TheGreatSeaLegionDalaran,The Great Sea,1220
8448,TEMPJTZandalarSwamp,[TEMP] JT Zandalar Swamp,1655
8449,xxOLDZuldazar,xxOLD - Zuldazar City,1220
8451,TempleoftheWhiteTigerFlightBounds,Temple of the White Tiger Flight Bounds,1526
8452,BrokenShoreScenarioTombHorde,Tomb of Sargeras,1460
8453,BrokenShoreScenarioATAHorde,Tomb Approach,1460
8454,BrokenShoreScenarioDemonCityH,The Black City,1460
8455,BrokenShoreScenarioShoreH,The Broken Shore,1460
8456,StormwindCityArtifactInsideCity,Stormwind City,0
8457,EscapefromtheVault,Escape from the Vault,1468
8458,EldranilPeak,El'dranil Peak,1220
8460,DeathKnightCampaignFlightBounds,Death Knight Campaign Flight Bounds,1611
8461,SuramarLibraryBuilding,Sanctum of Enlightenment,1220
8463,AltarOfEndTimesShip,Altar of End Times,1220
8464,LochVarmad,Loch Varmad,1220
8468,MonkOrderHallStormstoutInn,Stormstout Inn,1514
8469,MaelstromShamanHubIntroNOMANSLAND,The Maelstrom,1572
8470,Highmountain,VictorCortisLand,1220
8471,SanctumOfOrderScenario,Sanctum of Order,1220
8472,TerraceofOrderScenario,Terrace of Order,1220
8473,DungeonBlockoutDungeon,Dungeon Blockout,1663
8474,DalaranNorthrend,Dalaran (Northrend),571
8476,Viperville,Viperville,1655
8477,ElwynnForestArtifactQuestAccept,Elwynn Forest,0
8478,KarazhanInsideScenario,Karazhan,0
8479,BrokenShoreIntro,Broken Shore DO NOT USE,1666
8480,8DesertCanyonTest,8DesertCanyonTest,1655
8481,FelsoulAdvance,Felsoul Advance,1220
8482,BladesEdgeArena2,Blade's Edge Arena,1672
8483,TheEyeofEternityArtifact,The Eye of Eternity,1673
8485,Ashran,Ashran,1191
8486,MageCampaignWorkshopMicro,Nyell's Workshop,1220
8487,LighthouseHub,Evermoon Terrace,1220
8488,TheUnderrot,Underrot,1655
8489,Islands,Islands,1645
8490,WinterAB,Winter AB,529
8491,TEMPCVKulTirasIsland,[TEMP] CV Kul Tiras Island,1655
8492,MistyCoast,Misty Coast,1220
8493,GullRock,Gull Rock,1220
8494,VerdantCliffs,Verdant Cliffs,1220
8495,XylemsTower,Xylem's Tower,1
8496,SuramarBay,Suramar Bay,1220
8497,DustwallowOnyxiasLair,Onyxia's Lair,1
8498,HelheimRaidHelya,Helya's Throne,1648
8499,Zuldazar,Zuldazar,1642
8500,Nazmir,Nazmir,1642
8501,Voldun,Vol'dun,1642
8502,SouthSeasZandalar,South Seas,1642
8503,FelborneOutpost,Felborne Outpost,1220
8504,TheCliffroost,The Cliffroost,1220
8505,SeasprayCliffs,Seaspray Cliffs,1220
8506,FelfirePass,Felfire Pass,1220
8507,FelfireCavern,Felfire Cavern,1220
8508,ArathiBasinWinter,Arathi Basin,1681
8509,HelheimRaidHelya,The Ephemeral Way,1648
8510,RavenperchCove,Ravenperch Cove,1220
8511,TheAbandonedWorkshop,The Deserted Workshop,1
8512,HelheimRaidHelya,The Eternal Battlefield,1648
